,2010,2011,2012,2013,2014,2015,2016,2017
122,6,5,3,6,3.0,5.0,3.0,6.0
123,0,6,6,6,4.0,3.0,4.0,6.0
124,6,6,6,6,6.0,6.0,6.0,0.0
125,4,6,0,6,6.0,4.0,3.0,4.0
126,6,6,6,5,4.0,6.0,4.0,5.0
127,3,6,6,6,6.0,0.0,5.0,3.0
128,0,5,6,6,3.0,4.0,6.0,5.0
129,2,6,6,4,6.0,6.0,4.0,6.0
130,6,6,0,6,5.0,3.0,5.0,3.0
131,6,6,6,4,6.0,3.0,6.0,6.0
132,5,6,6,0,2.0,6.0,6.0,5.0
133,4,3,6,0,4.0,4.0,4.0,6.0
134,5,6,4,3,6.0,6.0,0.0,4.0
135,3,6,6,5,6.0,0.0,6.0,5.0
136,6,4,6,6,5.0,5.0,3.0,6.0
137,4,0,6,4,4.0,6.0,4.0,6.0
138,6,0,6,6,6.0,6.0,4.0,6.0
139,6,6,6,4,6.0,6.0,3.0,6.0
140,6,4,6,6,6.0,3.0,4.0,6.0
141,6,4,6,6,6.0,4.0,4.0,6.0
142,6,5,6,6,6.0,6.0,4.0,4.0
143,6,3,6,0,6.0,0.0,4.0,3.0
144,6,4,6,6,3.0,0.0,0.0,6.0
145,6,5,6,6,6.0,6.0,4.0,0.0
146,6,6,4,6,2.0,6.0,4.0,5.0
147,3,6,6,6,2.0,5.0,6.0,5.0
148,5,6,6,3,5.0,4.0,5.0,6.0
149,6,6,6,6,6.0,6.0,3.0,6.0
150,3,6,6,0,4.0,6.0,6.0,5.0
151,6,4,6,0,3.0,4.0,3.0,6.0
152,5,6,6,6,6.0,6.0,0.0,6.0
153,6,5,6,6,3.0,3.0,6.0,6.0
154,6,3,6,6,4.0,6.0,5.0,4.0
155,4,5,6,6,4.0,6.0,4.0,6.0
156,6,2,6,6,6.0,4.0,3.0,6.0
157,6,4,6,6,6.0,6.0,6.0,5.0
158,4,5,6,6,6.0,6.0,6.0,6.0
159,6,6,6,6,6.0,4.0,6.0,6.0
160,5,6,0,6,3.0,6.0,6.0,6.0
161,5,4,6,6,6.0,3.0,4.0,5.0
162,5,5,6,6,4.0,6.0,4.0,6.0
163,6,3,6,6,6.0,5.0,5.0,4.0
164,6,6,6,3,4.0,6.0,4.0,6.0
165,6,3,6,4,4.0,6.0,6.0,5.0
166,6,5,6,0,4.0,6.0,6.0,6.0
167,6,4,6,6,5.0,6.0,6.0,5.0
168,6,6,6,6,4.0,3.0,5.0,6.0
169,5,6,6,6,4.0,4.0,6.0,6.0
170,6,6,3,4,4.0,5.0,6.0,5.0
171,6,5,6,6,6.0,4.0,6.0,5.0
172,6,4,6,2,6.0,3.0,3.0,6.0
173,3,6,4,6,6.0,6.0,4.0,6.0
174,4,6,6,4,5.0,6.0,6.0,6.0
175,2,6,3,4,6.0,3.0,6.0,6.0
176,6,6,6,6,6.0,6.0,6.0,5.0
177,6,6,6,4,6.0,4.0,6.0,3.0
178,6,4,6,5,6.0,6.0,4.0,0.0
179,6,6,0,6,6.0,6.0,6.0,6.0
180,3,6,6,6,4.0,6.0,6.0,0.0
181,6,0,6,6,3.0,6.0,6.0,6.0
182,6,6,6,6,6.0,6.0,6.0,5.0
183,4,5,6,3,6.0,6.0,6.0,4.0
184,6,1,5,6,6.0,6.0,3.0,3.0
185,0,3,0,3,5.0,6.0,5.0,6.0
186,6,6,6,6,5.0,0.0,6.0,5.0
187,4,6,6,0,4.0,6.0,4.0,6.0
188,6,4,6,6,5.0,2.0,5.0,5.0
189,6,4,6,6,3.0,6.0,4.0,6.0
190,6,6,0,6,6.0,6.0,6.0,6.0
191,6,5,0,6,6.0,2.0,6.0,6.0
192,6,6,6,6,4.0,3.0,4.0,6.0
193,6,6,6,6,6.0,3.0,4.0,6.0
194,2,4,6,3,6.0,0.0,6.0,6.0
195,6,5,6,6,4.0,4.0,6.0,6.0
196,6,5,0,6,2.0,6.0,6.0,4.0
197,5,6,6,6,0.0,6.0,6.0,4.0
198,6,6,6,5,3.0,0.0,3.0,6.0
199,0,6,5,6,6.0,6.0,6.0,6.0
200,6,6,6,3,4.0,4.0,6.0,0.0
201,3,6,6,6,5.0,4.0,6.0,6.0
202,6,6,6,6,4.0,4.0,6.0,6.0
203,6,6,6,6,6.0,6.0,5.0,6.0
204,6,6,6,6,6.0,4.0,6.0,6.0
205,4,6,6,6,6.0,6.0,6.0,6.0
206,6,6,6,6,4.0,3.0,6.0,6.0
207,6,6,6,4,4.0,6.0,6.0,4.0
208,6,3,2,6,6.0,5.0,5.0,6.0
209,6,0,0,0,2.0,5.0,6.0,6.0
210,6,6,3,3,5.0,6.0,6.0,6.0
211,6,6,4,6,5.0,1.0,5.0,4.0
212,5,3,6,6,6.0,4.0,6.0,6.0
213,6,4,6,5,6.0,3.0,6.0,6.0
214,6,4,6,6,3.0,6.0,6.0,3.0
215,6,6,6,4,6.0,6.0,6.0,6.0
216,6,5,0,6,4.0,6.0,5.0,6.0
217,6,6,5,6,6.0,3.0,6.0,6.0
218,6,2,6,6,6.0,6.0,6.0,5.0
219,6,6,6,6,6.0,3.0,6.0,4.0
220,5,6,5,0,3.0,6.0,6.0,5.0
221,4,5,6,6,6.0,3.0,6.0,4.0
222,3,6,6,3,5.0,3.0,3.0,5.0
223,3,6,6,6,0.0,5.0,6.0,4.0
224,5,6,6,4,6.0,6.0,6.0,3.0
225,4,6,6,6,4.0,4.0,6.0,3.0
226,3,4,6,6,5.0,6.0,6.0,4.0
227,4,4,5,6,6.0,5.0,4.0,6.0
228,6,6,4,3,6.0,6.0,6.0,5.0
229,6,4,6,6,6.0,6.0,6.0,6.0
230,6,6,6,5,0.0,4.0,6.0,3.0
231,6,6,0,6,3.0,6.0,6.0,6.0
232,6,6,6,4,6.0,0.0,4.0,3.0
233,6,6,6,6,6.0,4.0,6.0,3.0
234,6,3,0,6,6.0,6.0,4.0,6.0
235,0,6,5,4,3.0,5.0,5.0,6.0
236,6,6,0,6,6.0,0.0,6.0,3.0
237,6,6,0,6,4.0,0.0,0.0,6.0
238,1,4,4,6,2.0,2.0,4.0,3.0
239,6,4,5,6,2.0,4.0,4.0,2.0
240,6,6,6,6,6.0,6.0,4.0,6.0
241,6,3,5,3,6.0,5.0,6.0,6.0
242,6,6,6,6,2.0,6.0,5.0,3.0
243,6,4,0,5,6.0,3.0,5.0,5.0
244,3,6,6,6,6.0,6.0,6.0,3.0
245,0,3,3,6,6.0,6.0,6.0,5.0
246,4,6,4,6,3.0,6.0,5.0,6.0
247,4,6,5,6,3.0,6.0,4.0,5.0
248,3,5,0,6,3.0,6.0,4.0,3.0
249,4,6,6,2,1.0,5.0,6.0,6.0
250,6,6,0,4,4.0,0.0,6.0,6.0
251,6,6,6,6,6.0,6.0,4.0,5.0
252,3,6,6,6,6.0,6.0,4.0,0.0
253,4,6,5,0,6.0,6.0,4.0,3.0
254,3,6,6,5,6.0,6.0,5.0,0.0
255,6,6,6,5,6.0,6.0,6.0,4.0
256,3,6,6,5,6.0,6.0,6.0,3.0
257,5,6,6,6,5.0,6.0,6.0,5.0
258,4,6,0,6,4.0,4.0,5.0,0.0
259,6,3,6,6,6.0,6.0,6.0,0.0
260,4,3,5,6,6.0,3.0,4.0,3.0
261,3,4,6,6,0.0,6.0,6.0,6.0
262,5,6,6,4,6.0,6.0,5.0,4.0
263,6,6,6,6,6.0,6.0,4.0,4.0
264,4,6,6,4,6.0,0.0,6.0,4.0
265,6,6,6,4,5.0,6.0,6.0,6.0
266,6,6,6,4,3.0,4.0,5.0,6.0
267,6,0,6,4,6.0,6.0,6.0,6.0
268,5,6,4,6,6.0,5.0,5.0,3.0
269,6,3,6,4,0.0,4.0,6.0,5.0
270,0,0,5,6,6.0,5.0,6.0,4.0
271,2,0,6,6,6.0,0.0,6.0,5.0
272,5,0,6,6,6.0,6.0,6.0,5.0
273,6,3,6,6,6.0,5.0,6.0,5.0
274,6,6,6,4,4.0,0.0,5.0,5.0
275,6,6,6,2,3.0,6.0,4.0,5.0
276,6,6,6,6,4.0,6.0,6.0,5.0
277,6,3,6,4,3.0,4.0,3.0,5.0
278,6,6,6,6,6.0,4.0,6.0,5.0
279,5,6,6,6,6.0,6.0,3.0,0.0
280,6,6,6,6,4.0,6.0,6.0,0.0
281,6,4,6,3,4.0,6.0,6.0,4.0
282,6,6,5,6,2.0,6.0,4.0,4.0
283,4,5,6,0,6.0,6.0,6.0,5.0
284,6,0,6,2,4.0,4.0,3.0,3.0
285,6,6,6,6,3.0,4.0,5.0,5.0
286,6,6,6,5,6.0,4.0,4.0,4.0
287,0,6,6,6,4.0,6.0,6.0,0.0
288,6,6,5,6,3.0,6.0,6.0,0.0
289,6,6,4,6,6.0,6.0,5.0,4.0
290,4,6,6,6,3.0,6.0,6.0,6.0
291,6,6,6,6,5.0,6.0,4.0,5.0
292,0,6,6,6,5.0,4.0,6.0,6.0
293,6,6,6,4,5.0,2.0,6.0,5.0
294,4,4,6,6,4.0,6.0,6.0,0.0
295,6,6,4,3,6.0,6.0,5.0,6.0
296,2,6,0,6,5.0,4.0,5.0,4.0
297,6,6,0,2,6.0,6.0,6.0,5.0
298,6,6,6,6,6.0,0.0,6.0,5.0
299,6,0,6,6,3.0,0.0,3.0,4.0
300,4,6,0,6,6.0,4.0,6.0,6.0
301,0,6,0,6,6.0,6.0,6.0,4.0
302,6,3,6,0,6.0,6.0,3.0,6.0
303,6,6,6,6,3.0,6.0,6.0,1.0
304,5,6,6,2,5.0,6.0,5.0,6.0
305,3,6,6,6,4.0,4.0,6.0,6.0
306,5,4,6,6,6.0,6.0,0.0,6.0
307,6,5,6,6,4.0,6.0,6.0,6.0
308,6,5,6,6,5.0,3.0,5.0,5.0
309,6,6,6,2,0.0,4.0,5.0,4.0
310,0,6,6,6,4.0,6.0,6.0,6.0
311,6,1,4,6,6.0,4.0,5.0,5.0
312,0,6,4,4,6.0,0.0,4.0,3.0
313,6,6,6,6,6.0,6.0,6.0,6.0
314,6,6,6,6,3.0,0.0,0.0,6.0
