,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
2068,6,4,6,4,4,4,4,4,3,3,6,6,6,5
2069,4,6,6,3,4,4,3,3,3,6,6,6,6,3
2070,4,3,3,4,4,3,3,3,5,3,4,3,3,4
2071,5,4,4,4,4,4,4,4,3,4,3,3,3,3
2072,5,4,4,4,4,4,6,6,3,6,4,6,3,4
2073,6,6,6,3,3,4,6,6,3,6,3,6,3,3
2074,6,6,6,0,0,0,0,0,6,6,6,6,6,0
2075,4,3,3,3,3,3,6,6,3,6,3,6,6,3
2076,4,4,4,4,4,4,6,6,4,4,6,6,6,4
2077,2,6,4,4,3,3,6,6,6,6,6,6,6,3
2078,3,3,3,3,3,3,3,3,4,6,4,6,6,4
2079,5,5,5,3,5,5,2,2,2,2,4,6,6,4
2080,3,3,3,2,4,4,6,6,3,6,4,6,5,4
2081,5,4,4,4,3,4,3,3,4,6,6,6,6,4
2082,4,6,6,5,5,6,6,6,6,6,6,6,6,5
2083,5,5,5,5,5,5,6,6,5,5,5,6,6,5
2084,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2085,4,3,3,4,5,5,3,4,4,4,4,4,6,4
2086,4,3,3,4,4,3,6,6,6,6,6,6,6,4
2087,4,3,3,4,4,2,6,6,6,6,6,6,6,4
2088,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2089,5,4,4,2,3,3,6,4,5,4,5,6,6,4
2090,6,4,4,4,6,3,6,6,4,6,6,6,6,3
2091,4,4,4,3,3,3,6,6,4,4,5,3,4,4
2092,4,4,4,3,4,3,6,6,4,4,4,6,6,4
2093,4,4,4,3,4,4,4,4,4,4,6,4,4,4
2094,3,3,6,4,4,5,6,6,5,5,5,6,6,4
2095,6,4,4,4,4,4,4,6,3,6,6,6,6,4
2096,6,2,2,3,3,3,6,6,4,6,4,6,3,3
2097,6,4,4,4,4,4,4,4,4,6,4,6,6,4
2098,6,4,6,4,6,5,6,6,5,6,5,6,4,4
2099,4,4,4,2,4,4,3,3,3,3,4,6,6,4
2100,6,6,6,4,6,4,6,6,6,6,6,6,6,4
2101,2,2,2,5,5,5,6,6,4,4,6,6,4,4
2102,6,4,6,4,6,5,6,6,5,6,5,6,4,4
2103,4,3,4,4,4,4,4,4,5,5,5,6,6,4
2104,6,5,5,5,6,5,6,5,5,6,6,6,6,5
2105,4,3,3,4,4,4,4,4,5,3,6,2,4,4
2106,3,2,2,4,4,3,6,6,1,6,6,6,6,3
2107,6,3,3,4,6,4,2,3,2,6,6,6,2,4
2108,6,5,6,5,6,5,6,5,6,6,6,6,6,5
2109,3,3,4,4,3,5,6,5,4,5,4,6,3,4
2110,3,2,2,3,3,3,3,3,4,6,4,6,6,3
2111,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2112,3,3,3,3,3,4,3,3,4,6,5,6,4,4
2113,5,4,4,3,3,3,6,6,3,3,4,6,6,4
2114,4,3,3,3,3,2,6,6,3,1,6,3,6,3
2115,6,3,6,3,2,3,6,6,6,6,4,6,6,3
2116,6,3,3,4,4,4,5,5,6,6,4,6,6,4
2117,0,3,3,3,4,4,6,6,6,6,5,6,6,3
2118,5,5,5,5,5,5,5,5,5,4,4,4,4,5
2119,5,3,3,5,5,5,6,6,5,5,5,5,6,4
2120,4,5,3,1,3,2,6,4,5,6,6,6,6,3
2121,4,3,3,4,4,4,6,6,3,3,4,3,3,4
2122,6,6,4,4,4,4,6,6,6,6,6,6,6,4
2123,5,3,3,5,5,5,6,6,4,5,5,4,6,5
2124,6,6,6,6,0,0,0,5,0,0,0,0,0,0
2125,6,6,3,4,4,3,3,3,6,6,6,6,6,3
2126,3,3,4,4,5,4,3,3,4,6,6,6,6,4
2127,3,3,3,4,3,4,4,4,6,6,6,6,6,4
2128,3,3,3,4,3,4,4,4,6,6,6,6,6,4
2129,3,6,4,4,4,4,4,6,6,6,6,6,6,4
2130,3,3,3,4,3,2,6,2,4,6,6,6,6,3
2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,4,4,4,2,4,4,6,4,6,6,3,6,6,4
2133,6,4,6,5,5,4,6,6,3,6,4,6,5,4
2134,6,6,6,5,5,5,5,5,5,6,6,6,6,4
2135,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2136,4,4,3,3,4,4,4,4,4,5,5,6,4,4
2137,5,4,4,4,5,3,6,6,4,3,6,6,6,4
2138,6,5,6,5,5,6,6,6,5,6,5,6,5,5
2139,3,4,6,4,4,4,3,4,6,6,6,6,6,4
2140,4,4,6,4,4,4,3,4,6,6,6,6,6,4
2141,4,3,3,5,5,5,4,5,5,6,5,6,5,4
2142,5,5,4,5,5,0,4,5,6,6,5,6,6,5
2143,4,4,4,4,4,4,6,6,6,6,6,6,6,4
2144,4,4,4,4,4,4,4,4,6,6,6,6,6,4
2145,6,6,4,4,4,4,6,2,4,6,4,6,4,4
2146,6,4,4,0,5,5,6,6,4,4,6,4,6,4
2147,4,4,3,4,4,4,6,6,4,6,5,6,6,4
2148,4,4,3,5,5,5,4,4,4,4,4,4,4,4
2149,4,4,4,4,4,4,4,4,3,4,4,4,4,4
2150,4,3,3,3,3,3,3,3,3,3,2,3,3,3
2151,4,3,3,4,4,4,4,4,4,4,4,6,4,4
2152,6,4,4,5,5,5,5,5,5,6,5,6,4,5
2153,6,3,2,4,4,4,6,6,3,6,3,6,4,3
2154,6,3,3,4,5,5,6,6,5,2,4,4,6,5
2155,4,3,4,4,4,4,6,6,2,6,6,6,6,4
2156,6,4,3,3,4,2,6,6,4,6,6,6,3,4
2157,6,3,5,5,3,5,6,6,6,6,6,6,6,4
2158,4,4,4,4,5,4,6,6,4,3,6,6,4,4
2159,6,6,4,4,4,4,6,6,6,6,5,6,6,4
2160,3,3,2,3,3,3,3,3,4,4,3,2,3,3
2161,0,4,3,5,5,4,6,6,5,4,6,4,6,5
2162,4,3,3,3,3,4,3,3,3,3,3,3,3,3
2163,3,3,3,3,3,3,3,3,6,6,6,6,3,3
2164,3,3,3,3,3,3,6,6,4,4,5,5,6,3
2165,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2166,5,5,4,4,4,4,4,4,3,2,2,6,3,4
2167,6,6,6,3,3,3,3,3,2,6,3,6,4,2
2168,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2169,5,5,5,5,5,5,5,5,4,5,4,5,4,5
2170,4,3,3,3,2,3,2,2,3,6,6,6,6,3
2171,6,4,6,3,6,3,3,3,1,4,6,4,6,4
2172,5,5,5,5,5,5,5,5,6,6,6,6,6,5
2173,5,6,6,5,5,5,6,6,6,6,6,6,6,5
2174,4,6,6,5,5,5,5,5,5,6,6,6,6,5
2175,4,6,6,2,3,4,2,6,6,6,6,6,6,5
2176,4,4,6,4,4,5,4,4,6,6,6,6,6,4
2177,5,6,4,5,5,5,4,4,5,6,6,6,6,4
2178,6,3,3,4,4,4,6,6,4,6,4,6,3,4
2179,4,4,4,4,4,4,4,4,3,6,3,6,3,4
2180,4,4,4,4,4,4,0,0,0,0,0,0,0,4
2181,4,4,4,0,4,6,6,6,6,6,6,6,6,4
2182,6,3,6,3,3,3,6,6,6,6,6,6,6,4
2183,3,2,3,4,4,4,2,6,6,6,6,6,6,3
2184,3,4,3,3,3,3,3,3,3,6,4,6,3,4
2185,4,2,2,3,3,3,0,3,3,0,4,6,4,3
2186,3,4,3,5,4,4,5,5,6,6,6,6,6,4
2187,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2188,4,4,3,4,5,4,6,6,4,6,6,6,6,4
2189,4,4,5,5,5,5,4,4,5,5,5,5,5,5
2190,6,4,6,5,4,5,6,6,6,6,6,6,6,3
2191,3,3,3,3,3,3,3,3,6,6,6,6,6,3
2192,2,3,3,3,5,4,4,3,6,6,6,6,6,4
2193,6,6,6,4,4,4,3,3,5,6,6,6,6,4
2194,6,5,5,5,5,5,6,6,6,6,6,6,6,0
2195,4,4,4,4,4,4,4,4,6,6,6,6,6,4
2196,3,3,3,4,4,4,6,6,6,6,6,6,6,3
2197,4,4,4,5,5,5,4,4,0,0,0,0,0,5
2198,3,4,3,4,4,3,2,2,0,0,0,0,0,4
2199,6,4,3,5,4,6,6,6,5,5,4,4,5,4
2200,4,2,2,4,4,5,6,6,6,6,6,6,6,3
2201,6,3,3,4,4,3,6,6,5,4,4,5,6,4
2202,3,6,6,0,5,4,5,6,5,6,6,6,6,5
2203,5,1,1,4,6,4,6,3,2,3,6,3,6,2
2204,1,3,6,5,5,5,5,5,5,6,6,6,6,5
2205,6,4,3,5,3,4,6,6,3,6,4,6,6,4
2206,4,1,6,4,4,4,6,6,2,2,4,6,6,4
2207,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2208,4,3,3,3,3,2,2,2,2,3,0,0,0,4
2209,2,3,3,5,5,4,3,4,2,3,6,6,6,4
2210,3,1,2,2,2,3,3,3,3,6,6,6,6,2
2211,6,5,5,5,5,4,5,5,6,6,5,6,6,5
2212,3,2,3,4,4,4,4,4,2,3,4,3,3,3
2213,5,4,4,5,4,4,4,4,4,4,6,6,6,4
2214,4,4,4,4,4,4,6,6,6,6,6,6,6,4
2215,4,3,2,4,4,4,4,4,5,6,5,6,4,4
2216,4,4,5,5,4,4,6,6,4,4,6,6,6,4
2217,4,4,3,2,3,3,2,3,2,4,6,5,6,4
2218,3,4,3,4,6,3,4,4,6,6,6,6,6,4
2219,4,4,4,5,4,5,5,5,5,5,5,0,5,4
2220,3,4,3,0,0,0,6,6,4,0,3,0,2,4
2221,3,0,4,4,4,4,4,4,2,6,5,6,1,4
2222,6,6,6,3,6,6,4,6,6,6,6,6,6,4
2223,5,6,0,5,4,5,5,5,6,5,6,6,6,5
2224,4,2,3,4,4,4,6,6,4,6,3,6,3,0
2225,4,6,4,3,3,2,6,6,6,6,6,6,6,3
2226,3,6,3,4,3,3,6,6,6,6,5,6,6,4
2227,6,3,3,4,4,3,6,6,6,6,4,6,6,3
2228,3,3,2,3,3,3,3,3,4,4,3,4,2,3
2229,3,3,3,3,3,3,3,3,0,0,0,0,0,2
2230,2,2,2,3,3,2,4,4,6,6,6,6,6,3
2231,3,3,3,2,4,1,3,3,2,3,3,3,4,3
2232,4,6,2,4,4,4,6,6,4,6,5,6,5,4
2233,5,6,0,4,3,3,3,3,3,6,3,6,3,3
2234,3,3,3,4,4,4,3,3,3,3,3,3,3,3
2235,4,4,0,0,0,0,0,0,4,4,4,0,4,4
2236,3,3,3,3,3,3,6,6,3,6,6,6,6,3
2237,3,3,3,4,3,4,4,4,4,4,4,6,4,4
2238,6,2,6,4,6,6,6,0,4,6,6,6,6,3
2239,6,4,3,4,3,3,3,2,6,6,5,6,6,3
2240,6,4,3,3,3,3,3,3,3,3,4,6,6,3
2241,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2242,6,6,6,4,4,4,6,6,4,2,6,2,6,3
2243,5,3,3,4,4,5,6,6,4,3,4,6,4,4
2244,4,4,4,4,3,4,3,3,6,6,6,6,6,4
2245,0,4,4,4,4,4,6,6,5,4,5,3,6,3
2246,4,6,4,3,6,3,6,6,6,6,6,6,6,4
2247,3,3,2,2,6,6,6,6,6,6,6,6,6,3
2248,6,4,4,1,6,2,6,5,6,6,5,6,6,4
2249,6,6,6,5,5,5,5,6,6,6,6,6,6,5
2250,6,3,3,4,6,4,6,6,6,6,6,6,6,4
2251,6,6,6,3,6,6,6,6,6,6,6,6,6,5
2252,6,5,4,5,6,5,6,6,6,6,6,6,6,4
2253,6,6,0,5,6,4,6,6,5,4,6,6,6,4
2254,6,6,4,2,6,2,6,6,0,0,0,0,0,0
2255,6,5,6,5,6,2,6,6,6,6,6,6,6,5
2256,6,6,4,5,5,5,6,6,4,6,5,6,6,4
2257,4,6,6,3,3,3,3,3,3,6,5,6,6,4
2258,4,4,3,5,5,5,5,5,5,4,6,6,6,5
2259,5,5,4,5,5,5,5,5,5,0,0,5,0,5
2260,4,4,3,4,2,1,6,4,2,4,6,6,4,4
2261,4,4,4,4,4,4,4,4,0,0,5,6,4,5
2262,4,5,5,4,4,5,4,5,4,4,3,0,4,4
2263,2,3,3,3,4,4,6,6,6,6,6,6,6,3
2264,3,4,4,5,5,4,6,6,3,6,5,6,6,5
2265,3,6,6,3,6,3,3,3,3,6,3,6,6,4
2266,6,6,5,3,6,1,6,6,6,5,6,5,6,4
2267,6,4,6,4,5,5,6,6,6,6,6,6,6,4
2268,4,4,5,5,5,5,6,6,5,6,6,6,6,5
2269,5,5,4,5,5,5,6,6,5,6,5,6,6,0
2270,6,6,6,5,5,5,6,6,4,6,5,6,5,4
2271,4,4,4,3,4,4,3,3,4,4,5,4,4,4
2272,6,5,6,4,6,3,6,4,6,6,6,6,6,5
2273,4,6,6,4,4,2,6,4,4,6,6,6,6,4
2274,3,3,4,4,4,5,5,5,5,4,3,4,4,4
2275,5,4,4,4,4,4,3,3,2,6,5,6,6,4
2276,5,6,3,3,3,3,6,6,6,6,6,6,6,3
2277,3,4,4,5,5,4,6,6,3,6,5,6,5,5
2278,3,3,2,3,3,3,3,3,6,6,4,6,1,3
2279,4,4,3,4,2,4,3,6,6,6,4,6,4,4
2280,3,4,6,4,4,4,6,6,6,6,6,6,6,4
2281,6,6,6,6,3,3,6,6,6,6,6,6,6,3
2282,6,3,4,4,3,3,6,6,6,6,6,6,6,3
2283,3,4,3,4,4,4,3,3,3,6,4,6,4,3
2284,5,3,3,3,3,2,3,3,6,6,4,6,6,4
2285,5,5,3,0,5,5,0,0,5,0,0,0,0,5
2286,5,6,6,5,5,6,6,6,6,6,6,6,6,5
2287,6,4,6,5,5,5,6,6,4,6,6,6,6,5
2288,5,5,3,4,5,5,3,6,5,4,5,1,1,5
2289,3,4,4,5,5,5,6,6,6,6,5,6,6,5
2290,5,5,5,5,5,5,6,6,6,6,5,6,6,5
2291,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2292,4,3,4,4,4,4,4,4,4,6,6,6,6,4
2293,4,5,4,3,5,4,4,6,3,6,5,6,5,4
2294,4,4,4,4,4,3,4,4,3,3,4,3,6,4
2295,3,3,3,1,1,2,2,2,2,6,6,6,6,2
2296,4,2,2,2,4,2,2,2,2,6,6,6,6,3
2297,6,3,4,3,3,3,6,6,6,6,4,6,6,4
2298,4,3,3,4,4,4,6,6,4,4,4,4,2,4
2299,5,4,4,5,5,4,6,6,5,4,6,6,6,4
2300,5,3,2,4,5,5,6,6,4,4,5,6,1,4
2301,3,3,3,4,4,4,3,3,6,6,6,6,6,4
2302,3,2,2,4,4,4,6,6,3,4,6,4,6,4
2303,5,4,5,5,5,4,6,6,4,6,3,6,3,4
2304,5,2,4,3,5,3,6,6,5,6,5,6,6,4
2305,5,5,5,5,5,5,5,5,5,5,6,5,6,5
2306,6,4,4,5,4,3,6,6,5,6,5,6,5,5
2307,6,6,5,1,5,4,1,1,5,6,5,6,5,3
2308,4,3,3,4,4,5,6,6,5,6,6,6,4,4
2309,5,6,6,4,4,4,6,4,4,6,6,6,6,4
2310,6,5,5,4,5,5,6,6,6,6,6,6,6,4
2311,5,4,4,5,5,5,6,6,5,6,6,6,6,5
2312,5,4,6,5,5,5,5,5,4,6,5,6,5,5
2313,3,6,6,4,3,4,4,6,6,6,5,6,6,4
2314,6,4,4,5,5,4,4,4,4,3,6,6,6,4
2315,2,3,3,4,3,3,3,3,4,4,6,4,6,4
2316,0,3,3,4,4,5,4,4,4,5,6,6,0,4
2317,3,2,3,2,3,4,4,4,2,3,4,2,3,3
2318,2,2,3,4,3,4,6,6,3,3,6,3,6,3
2319,3,2,2,4,3,2,3,3,6,6,5,6,6,0
2320,4,6,5,5,5,5,5,5,4,6,6,6,6,5
2321,6,6,6,6,3,4,6,6,6,6,6,6,6,4
2322,6,6,4,5,5,5,6,6,6,6,6,6,6,4
2323,3,6,3,5,5,5,6,6,4,6,5,6,1,0
2324,3,6,6,4,4,3,6,6,6,6,6,6,6,3
2325,6,6,6,4,4,3,6,6,6,6,6,6,6,0
2326,4,6,6,2,5,4,6,6,6,6,6,6,6,4
2327,6,6,6,4,4,6,6,4,6,6,5,6,6,4
2328,6,3,3,4,4,6,6,3,5,6,5,6,4,4
2329,4,4,4,5,5,4,6,6,5,6,5,6,4,4
2330,3,3,4,3,4,4,6,6,4,6,6,6,6,4
2331,3,3,4,5,5,5,4,4,5,4,5,6,5,4
2332,2,3,3,4,5,5,6,6,6,6,6,6,6,3
2333,3,3,3,4,3,3,6,6,6,6,6,6,6,3
2334,5,6,6,4,5,5,6,6,4,6,6,6,6,4
2335,3,3,3,4,4,3,6,6,6,6,6,6,6,3
2336,4,2,3,4,4,4,3,3,6,6,6,6,6,4
2337,3,4,3,4,5,3,4,3,6,6,6,6,6,3
2338,4,4,4,4,5,4,3,3,5,4,4,3,6,4
2339,4,4,4,5,5,5,5,5,5,6,5,6,6,5
2340,6,6,6,6,6,6,6,6,6,6,6,6,6,4
2341,4,3,3,4,4,4,3,3,6,6,6,6,6,4
2342,6,6,4,5,5,5,6,6,6,6,6,6,6,4
2343,3,6,6,3,3,3,3,3,6,6,6,6,6,3
2344,3,3,3,3,4,4,4,4,4,3,4,3,0,4
2345,6,6,6,5,4,5,4,4,0,0,0,0,0,4
2346,5,3,3,4,2,3,4,4,4,6,4,6,5,4
2347,3,5,4,4,4,4,4,4,3,4,5,4,4,4
2348,6,4,3,3,6,3,6,6,4,6,6,6,6,4
2349,6,4,6,4,6,6,6,3,6,6,6,6,6,4
2350,6,5,4,4,3,3,6,6,2,6,6,6,6,3
2351,4,4,4,4,4,4,4,4,0,0,0,0,0,4
2352,6,6,6,3,3,2,3,3,3,6,6,6,6,4
2353,4,6,6,3,4,3,3,3,3,6,4,6,6,3
2354,4,4,4,5,5,2,6,6,5,4,6,5,6,4
2355,6,3,3,4,4,4,4,4,4,4,6,6,6,4
2356,6,4,4,3,2,4,6,6,6,6,4,6,6,4
2357,3,4,4,1,3,2,3,3,2,6,2,6,2,3
2358,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2359,6,2,2,2,6,3,6,6,6,6,6,6,6,3
2360,5,3,3,3,5,4,3,3,6,6,6,6,6,4
2361,2,2,2,3,2,3,3,3,3,2,3,2,4,2
2362,5,4,5,5,5,5,6,6,5,6,2,6,6,4
2363,5,5,5,5,5,5,5,5,0,0,5,0,0,5
2364,2,2,2,4,3,3,6,6,3,6,4,6,6,3
2365,0,6,0,0,6,0,0,0,0,0,0,0,0,0
2366,6,4,4,4,4,3,6,6,6,6,6,6,6,6
2367,5,3,4,5,4,5,6,6,6,6,6,6,1,4
2368,6,3,5,5,4,4,6,6,6,6,6,6,6,5
2369,6,4,6,4,5,5,6,6,6,6,6,6,6,4
2370,3,3,3,3,3,3,3,3,4,4,3,4,6,4
2371,3,3,4,3,4,2,6,6,6,6,6,6,6,4
2372,1,3,2,3,3,3,4,4,6,6,6,6,6,3
2373,5,5,3,3,4,4,6,6,6,6,6,6,6,4
2374,4,4,5,5,5,5,5,5,6,6,5,6,6,5
2375,3,3,3,4,4,4,6,6,4,6,3,6,3,4
2376,4,6,4,3,4,3,6,4,3,4,4,3,6,3
2377,6,6,6,5,6,3,6,6,6,6,6,6,6,5
2378,6,4,6,5,5,4,5,6,6,6,6,6,6,5
2379,6,3,4,5,5,5,4,4,6,6,5,6,6,0
2380,3,3,2,3,4,4,4,4,4,4,6,6,6,4
2381,5,3,4,5,5,5,4,4,6,6,5,6,6,5
2382,6,6,6,4,5,4,6,6,4,6,4,6,6,4
2383,6,6,6,4,4,6,6,6,4,6,4,6,6,4
2384,4,3,4,5,5,5,6,6,3,3,5,6,6,4
2385,4,2,3,4,4,4,6,6,3,6,6,6,6,3
2386,6,1,6,4,4,3,6,6,2,2,4,3,6,3
2387,6,2,2,5,6,5,6,6,6,6,6,6,6,4
2388,5,5,5,5,5,5,6,5,6,6,6,6,6,5
2389,6,4,4,4,5,5,6,6,4,6,5,6,6,4
2390,3,2,3,2,2,2,3,3,3,3,2,2,2,3
2391,3,5,5,3,3,3,3,3,2,2,4,6,3,3
2392,6,4,3,4,4,3,3,3,6,6,6,6,6,4
2393,3,4,4,4,3,4,3,3,5,5,5,6,4,4
2394,4,6,6,5,5,5,5,5,5,6,6,6,6,5
2395,5,5,6,5,5,5,6,6,5,5,6,6,6,5
2396,6,5,5,5,5,4,4,5,6,5,6,6,6,5
2397,4,3,3,2,4,6,2,2,5,5,6,6,6,3
2398,6,6,6,6,5,5,6,6,5,6,6,6,6,5
2399,6,6,6,4,5,4,6,6,4,4,6,6,6,4
2400,0,5,0,0,5,5,0,0,0,0,0,0,0,5
2401,4,4,4,4,4,4,4,4,4,1,1,3,4,4
2402,4,3,4,5,5,5,0,5,4,4,6,6,6,5
2403,6,3,3,2,3,2,3,3,3,3,3,3,3,3
2404,3,3,3,2,2,2,2,2,3,6,6,6,6,3
2405,5,4,4,5,5,5,5,5,5,6,6,6,6,5
2406,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2407,4,4,4,4,5,4,4,4,4,4,6,6,6,4
2408,5,2,4,5,3,3,3,3,4,4,6,6,6,4
2409,5,4,4,5,5,5,4,4,5,5,0,0,0,5
2410,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2411,3,3,3,3,3,3,3,3,4,3,3,6,6,4
2412,6,6,3,2,3,2,3,3,2,3,0,4,6,3
2413,6,6,3,3,4,3,3,3,3,3,3,6,6,4
2414,4,4,5,4,4,4,5,5,4,4,5,4,5,4
2415,3,3,3,4,4,4,0,4,4,4,6,6,6,4
2416,3,3,3,3,3,3,3,3,2,2,6,6,2,3
2417,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2418,0,0,0,4,4,4,0,4,0,0,0,0,0,4
2419,6,6,6,5,5,5,5,5,5,5,0,5,0,5
2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,5,3,5,1,5,1,5,5,5,5,5,4,5,4
2422,4,6,6,4,4,4,6,4,6,6,6,6,6,4
2423,3,4,4,4,5,5,4,4,5,4,4,6,4,4
2424,4,6,4,5,5,6,6,5,6,6,6,6,6,4
2425,5,3,6,5,5,5,6,5,5,5,5,6,6,5
2426,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2427,4,3,3,4,4,4,3,3,3,4,4,6,3,4
2428,5,5,4,5,4,4,6,6,5,5,5,4,4,5
2429,5,6,4,5,5,5,6,5,6,6,6,6,6,5
2430,3,3,3,4,4,4,4,4,4,6,6,6,6,4
2431,4,4,4,5,5,5,6,6,5,6,5,6,5,4
2432,3,4,3,4,4,4,6,6,4,6,4,6,3,4
2433,3,3,3,4,5,5,3,5,5,4,4,4,4,4
2434,6,3,3,3,4,4,4,4,4,2,5,6,3,4
2435,5,6,0,5,5,5,5,5,6,6,6,6,6,4
2436,6,1,3,3,3,3,6,6,6,6,6,6,6,3
2437,6,3,6,5,6,5,6,6,6,6,6,6,6,5
2438,6,6,6,5,6,5,6,6,6,6,6,6,6,4
2439,4,4,4,3,4,4,4,6,3,6,4,6,2,4
2440,3,4,3,5,3,4,3,3,3,3,6,6,6,4
2441,6,3,4,5,5,5,6,6,4,6,5,6,4,5
2442,4,4,3,4,4,3,6,3,3,6,4,6,6,3
2443,3,6,6,3,3,3,6,6,4,6,4,6,3,3
2444,4,3,2,4,4,5,6,6,3,1,6,6,6,3
2445,4,3,3,4,5,5,5,5,5,5,5,5,5,4
2446,4,6,3,4,4,5,6,6,5,5,5,6,5,4
2447,4,4,4,5,5,6,6,6,6,6,6,6,6,4
2448,6,3,3,2,3,3,6,6,2,6,6,6,6,3
2449,3,4,4,3,2,3,6,6,3,6,4,6,3,3
2450,3,4,4,4,4,4,3,3,3,3,3,3,3,3
2451,4,2,4,4,4,3,4,4,3,2,5,6,4,4
2452,4,6,3,4,4,3,6,6,6,6,5,6,6,4
2453,4,3,3,3,0,3,6,6,1,2,5,6,3,3
2454,4,2,3,3,3,3,3,3,3,3,3,0,0,3
2455,4,4,5,4,5,4,4,4,4,4,4,4,4,4
2456,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2457,4,3,3,3,3,3,3,3,3,4,3,5,3,4
2458,2,3,3,3,4,4,4,4,4,6,6,6,6,4
2459,3,3,3,3,4,0,6,6,3,3,6,6,6,4
2460,6,6,6,6,0,0,0,0,0,0,0,0,0,0
2461,6,3,3,4,5,5,6,6,5,1,6,6,6,3
2462,3,6,6,5,5,4,6,6,6,6,4,6,6,4
2463,6,4,4,5,5,5,6,6,6,6,5,6,6,5
2464,3,4,4,4,5,6,6,6,4,4,6,5,6,4
2465,5,5,0,4,4,0,5,5,3,3,4,4,4,4
2466,3,3,3,4,4,4,6,6,6,6,6,6,6,4
2467,3,3,3,3,3,3,3,3,0,0,0,0,0,3
2468,2,2,2,4,4,4,4,4,4,4,4,0,0,3
2469,4,3,4,5,5,3,6,6,6,6,6,6,5,4
2470,2,3,2,3,3,3,2,3,4,3,4,3,3,3
2471,5,6,4,5,5,4,4,4,6,6,6,6,6,5
2472,4,4,5,4,3,4,6,6,4,4,4,3,4,4
2473,3,3,2,4,4,4,4,4,5,6,5,6,5,4
2474,0,4,3,4,5,5,5,5,0,0,0,0,0,5
2475,3,4,6,4,4,4,6,6,3,6,6,6,6,3
2476,3,3,4,4,4,4,6,6,4,6,4,6,4,4
2477,4,6,6,5,4,4,6,6,4,4,6,6,6,4
2478,5,4,6,5,5,5,6,6,5,5,5,6,6,5
2479,6,3,6,1,3,1,6,6,6,6,6,6,6,3
2480,3,3,3,3,3,3,3,3,6,6,6,6,6,3
2481,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2482,3,4,6,5,5,5,5,5,0,0,5,0,0,4
2483,0,4,4,4,5,4,4,4,4,6,6,6,6,4
2484,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2485,3,4,3,5,5,5,4,4,6,6,6,6,6,4
2486,3,4,3,1,1,1,1,1,1,2,3,0,0,0
2487,2,3,2,4,5,5,5,5,5,5,5,6,3,4
2488,3,4,2,4,4,4,3,3,4,4,4,4,2,4
2489,6,6,6,5,5,5,6,6,5,6,6,6,6,5
2490,6,6,6,4,4,4,6,6,4,6,6,6,6,5
2491,6,4,4,5,5,5,6,6,6,6,6,6,6,4
2492,6,5,5,3,5,5,5,6,5,6,6,6,1,4
2493,4,2,1,4,5,6,6,6,6,6,6,6,6,4
2494,6,6,6,3,3,3,6,6,3,6,6,6,6,3
2495,4,4,4,5,5,5,4,4,2,6,4,6,5,5
2496,5,2,3,5,5,5,5,5,5,5,5,6,6,4
2497,4,4,4,5,5,4,4,4,5,6,5,6,2,4
2498,4,6,6,4,4,4,6,3,6,6,6,6,6,3
2499,6,5,3,4,5,4,5,4,6,4,5,6,4,5
2500,6,6,3,4,4,3,1,3,5,1,6,6,5,4
2501,6,3,3,3,3,4,3,4,6,6,5,6,6,4
2502,6,3,6,4,4,4,6,6,6,6,6,6,6,4
2503,5,4,4,5,3,5,2,6,5,6,5,6,5,5
2504,3,3,3,4,4,4,4,4,5,5,5,6,6,4
2505,5,6,6,4,6,4,4,4,4,6,6,6,6,4
2506,4,4,4,5,4,5,6,6,4,6,5,6,5,4
2507,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2508,3,3,3,3,4,3,3,3,5,6,5,4,5,4
2509,2,6,6,4,3,3,6,6,5,6,5,6,5,4
2510,3,3,2,4,3,4,6,6,6,6,3,6,6,0
2511,4,4,0,4,4,0,3,4,6,0,0,0,4,4
2512,4,4,4,4,3,4,4,4,4,6,6,6,6,4
2513,4,3,3,4,4,4,3,3,4,4,5,6,6,4
2514,6,3,3,4,5,4,6,6,6,6,5,6,5,4
2515,4,4,4,5,5,4,4,4,4,4,5,3,2,4
2516,4,4,4,4,4,5,4,4,5,5,6,6,6,5
