,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,WIFI,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
432,3,2,3,4,4,4,4,4,3,5,3,4,6,6,4
433,4,4,3,3,3,4,6,6,2,4,3,6,6,6,3
434,3,6,4,4,4,5,6,3,6,4,3,6,6,6,3
435,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
436,0,4,4,0,0,5,0,0,0,5,0,0,5,0,5
437,4,4,4,4,4,4,4,4,4,3,4,5,5,6,4
438,5,4,3,4,6,4,6,6,5,5,5,5,6,6,5
439,6,6,0,4,4,4,6,6,5,3,6,5,6,5,4
440,6,3,3,4,4,4,4,4,4,4,6,6,6,6,4
441,4,3,3,4,2,2,6,6,2,3,2,6,6,6,3
442,6,3,3,4,6,4,6,6,4,4,6,6,6,6,0
443,6,6,4,4,6,4,6,6,6,5,6,6,6,6,4
444,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3
445,4,4,4,5,5,5,5,5,5,5,5,5,6,6,5
446,3,3,3,4,3,3,6,6,4,6,6,6,6,4,4
447,3,4,2,4,3,4,4,4,5,4,6,6,6,6,4
448,4,6,4,4,4,4,3,3,6,4,3,3,3,6,3
449,5,4,5,4,3,3,0,0,0,4,3,4,0,4,0
450,6,2,4,4,4,4,6,6,0,6,6,6,6,6,0
451,6,3,3,4,6,6,6,6,4,6,6,6,6,6,3
452,3,4,4,4,2,4,4,4,4,4,4,3,6,4,4
453,3,2,2,4,4,5,4,4,6,4,4,6,6,4,4
454,3,3,3,4,4,4,4,6,4,6,6,6,6,6,4
455,2,2,3,3,1,4,6,6,4,4,6,3,6,2,3
456,3,3,3,3,3,3,0,0,0,4,4,0,0,0,3
457,5,4,4,5,4,4,4,4,2,4,4,4,4,4,4
458,4,3,3,4,4,3,6,6,4,4,3,6,6,6,4
459,4,4,3,4,3,3,3,3,6,4,6,3,6,6,4
460,6,4,4,4,6,3,6,6,1,3,3,4,6,4,4
461,5,5,5,5,5,4,4,4,5,4,3,5,6,6,4
462,6,6,6,2,4,2,6,6,5,6,6,6,6,6,5
463,6,6,6,3,5,5,6,6,6,6,6,6,6,6,4
464,3,6,3,4,4,4,5,5,5,5,4,6,6,5,4
465,4,3,2,5,5,4,5,5,5,6,6,6,6,6,4
466,3,2,4,4,4,4,6,6,4,4,4,4,6,4,4
467,3,3,2,3,3,3,6,6,3,4,3,6,6,6,3
468,0,0,0,0,6,0,0,6,6,0,6,0,0,0,0
469,2,2,2,4,4,4,4,4,4,4,4,4,5,6,3
470,5,5,6,5,5,5,5,5,5,5,5,6,6,6,5
471,4,3,6,4,5,5,6,6,4,5,4,6,6,6,4
472,3,1,2,0,5,5,5,5,5,5,1,1,1,4,3
473,1,1,1,1,4,3,4,1,4,3,6,1,1,1,2
474,5,5,5,5,5,5,5,5,6,5,5,5,5,5,0
475,0,3,3,4,4,3,0,2,6,3,0,0,0,0,3
476,3,3,2,4,5,4,4,4,5,4,5,4,4,5,4
477,1,2,2,4,4,4,4,4,1,6,6,5,6,6,3
478,5,5,5,5,5,5,5,5,6,6,6,6,6,6,5
479,4,3,0,4,3,4,3,3,4,6,6,6,6,6,4
480,5,4,4,5,5,4,0,4,0,3,3,0,4,0,4
481,4,4,4,4,4,3,3,3,2,4,4,4,6,6,4
482,3,4,4,4,5,5,5,5,5,6,6,6,6,6,4
483,4,4,4,3,4,3,6,6,3,3,4,6,6,6,4
484,3,5,4,5,4,4,5,5,6,6,0,0,0,0,0
485,3,3,4,4,5,5,6,6,6,5,5,6,6,6,0
486,5,4,5,5,5,5,5,0,1,5,5,5,0,0,5
487,4,4,4,5,5,5,5,5,5,5,4,4,5,4,5
488,6,4,6,4,5,5,4,4,6,4,6,6,6,6,4
489,4,3,3,4,4,4,6,6,4,6,6,6,6,6,4
490,2,3,3,2,2,2,2,2,4,3,3,3,6,6,3
491,5,5,6,5,5,5,4,4,1,5,6,5,4,6,4
492,6,3,4,5,5,5,5,5,3,5,6,5,6,5,4
493,4,6,4,4,4,4,4,4,6,4,6,4,6,4,4
494,4,4,5,4,5,3,4,4,6,4,5,5,6,5,4
495,6,6,3,5,5,5,5,6,3,4,6,4,6,2,4
496,3,6,3,3,4,6,6,6,2,3,6,6,6,6,4
497,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,4,4,4,3,4,5,6,6,5,5,6,5,6,3,4
500,4,3,3,3,4,4,0,0,5,4,3,4,3,3,4
501,6,3,3,5,5,3,6,6,6,5,3,3,3,1,3
502,4,3,3,4,4,4,6,6,4,4,4,6,3,6,4
503,6,6,6,4,6,4,6,6,4,4,3,6,6,3,4
504,4,4,4,3,5,3,3,6,4,3,3,6,6,6,4
505,6,3,2,4,4,5,6,6,5,6,6,6,6,6,4
506,3,3,4,4,4,5,4,4,6,3,6,3,6,3,4
507,4,3,4,4,4,4,4,4,4,3,3,4,6,6,4
508,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
509,3,2,2,4,5,5,6,5,6,5,5,6,6,6,4
510,4,6,6,4,4,4,3,4,3,2,3,3,6,2,4
511,3,4,4,4,4,4,4,0,2,5,6,5,6,5,4
512,4,3,4,4,4,6,6,0,4,6,6,6,6,0,4
513,4,2,4,3,3,3,3,3,1,6,6,6,6,6,4
514,6,4,3,4,4,4,6,6,6,4,6,4,6,4,4
515,4,4,3,5,4,3,6,6,3,5,6,4,6,5,4
516,6,2,4,4,4,3,3,3,2,3,4,6,6,6,4
517,4,3,6,4,4,4,6,6,6,4,6,6,6,6,4
518,4,2,6,5,5,5,0,0,6,5,6,5,6,6,4
519,4,2,6,5,4,5,6,2,5,6,6,3,6,6,4
520,6,6,4,5,5,5,6,6,5,5,6,6,6,5,4
521,4,4,4,4,4,3,3,3,4,4,4,4,6,6,4
522,3,1,1,4,4,4,3,6,6,6,6,4,6,6,3
523,4,3,3,4,4,2,4,4,4,4,3,4,6,3,4
524,3,4,3,3,4,3,2,6,1,6,6,6,6,6,3
525,6,6,6,4,4,4,6,6,4,6,6,4,6,3,4
526,6,6,6,4,4,4,6,6,6,6,6,6,6,6,4
527,6,3,3,4,4,3,6,6,5,5,6,6,6,6,5
528,5,4,4,5,5,5,5,5,5,5,5,6,5,6,5
529,5,3,3,4,5,4,5,5,4,4,4,4,4,6,4
530,3,3,6,3,3,3,6,6,1,3,6,3,6,6,3
531,6,3,3,5,4,3,6,6,6,3,3,6,6,2,4
532,3,4,5,4,5,5,4,5,5,5,5,5,5,5,5
533,6,4,6,3,4,3,3,3,6,2,6,6,6,6,4
534,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
535,3,3,4,4,5,5,6,6,5,5,6,6,6,6,4
536,5,3,4,4,5,4,4,4,5,2,2,6,6,6,4
537,4,3,4,4,4,3,3,3,4,3,4,5,6,4,4
538,4,4,4,4,4,4,6,6,4,6,6,5,6,6,4
539,6,6,6,4,6,4,6,6,1,3,6,3,6,6,3
540,6,4,3,6,3,0,2,6,6,5,6,5,6,5,5
541,3,6,6,4,6,4,6,6,6,6,6,6,6,6,4
542,5,3,4,5,5,5,6,6,2,6,6,4,6,6,3
543,3,2,3,3,5,5,5,5,5,5,4,4,5,5,4
544,3,5,4,4,4,4,6,6,5,4,3,6,3,3,4
545,6,3,3,3,3,4,3,3,4,4,6,6,6,6,3
546,5,3,3,4,4,4,6,0,1,4,3,4,3,3,3
547,4,4,5,5,5,5,6,6,5,4,5,6,5,6,5
548,3,3,3,4,6,6,6,6,6,3,6,6,6,6,4
549,6,3,2,3,3,3,3,3,3,3,3,3,3,3,3
550,0,3,3,4,4,4,4,4,4,3,3,4,4,3,4
551,5,6,4,4,4,4,4,4,4,4,3,6,4,6,4
552,3,6,2,4,6,4,6,6,6,4,6,6,6,6,4
553,4,6,4,4,6,6,6,6,6,6,6,6,6,6,4
554,4,5,4,4,5,5,6,6,6,6,6,6,6,6,4
555,3,2,2,4,5,5,6,6,6,5,6,6,6,6,4
556,4,5,4,4,4,4,3,3,5,4,4,4,6,4,5
557,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
558,4,3,3,2,4,4,6,4,6,6,6,6,6,6,4
559,6,6,6,5,5,5,5,5,6,5,6,6,6,6,5
560,4,4,3,3,3,3,6,6,6,3,3,6,3,6,3
561,4,4,3,2,4,3,6,6,4,3,6,6,6,6,4
562,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5
563,4,4,5,3,4,3,6,6,6,4,4,4,4,6,5
564,3,3,3,4,4,4,5,5,5,6,6,6,6,6,6
565,6,6,0,3,4,3,6,6,6,4,3,6,6,6,4
566,5,5,4,4,4,4,6,6,3,3,4,6,6,6,4
567,3,3,4,4,4,4,6,6,5,5,5,4,5,6,4
568,4,4,5,5,4,4,6,6,6,6,6,3,6,4,5
569,4,3,3,2,4,4,3,3,3,6,6,6,6,6,3
570,4,3,0,3,4,4,0,0,4,5,4,5,5,5,4
571,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
572,4,6,2,1,5,5,6,6,6,6,6,6,6,6,4
573,4,6,6,3,5,4,6,6,4,6,6,6,6,6,4
574,0,6,6,3,5,5,6,2,4,6,6,6,6,6,4
575,4,4,4,4,4,4,6,6,6,4,4,6,4,6,5
576,5,4,6,3,4,4,6,6,5,3,4,4,4,4,4
577,4,4,3,5,5,4,4,4,0,0,0,0,0,0,5
578,3,3,3,4,3,3,3,3,3,6,6,6,6,6,4
579,4,4,5,5,4,5,6,6,5,0,0,0,0,5,5
580,6,6,4,5,5,5,5,5,4,4,6,6,6,5,4
581,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4
582,5,3,3,4,4,4,4,4,5,4,6,4,6,6,4
583,5,4,3,5,5,5,6,6,6,5,6,6,6,3,4
584,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5
585,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
586,3,4,4,4,4,3,6,6,6,3,0,6,6,3,4
587,3,1,1,4,6,4,6,4,5,5,6,6,6,6,4
588,6,4,6,4,4,5,5,5,3,4,6,4,6,4,4
589,0,4,6,4,6,4,6,6,5,6,6,6,6,6,4
590,6,4,4,4,4,4,6,6,4,6,6,3,6,6,4
591,6,5,5,5,6,5,6,6,6,0,0,0,0,0,5
592,3,5,5,5,4,4,4,4,6,6,6,6,6,6,4
593,6,3,6,3,3,3,3,6,6,6,6,2,6,6,3
594,5,5,4,4,4,4,4,4,4,4,0,0,0,0,4
595,4,4,4,5,3,4,3,3,4,6,6,6,6,6,4
596,4,3,3,3,3,4,3,3,6,3,3,4,6,3,4
597,5,4,4,4,4,4,4,4,4,4,3,3,3,3,4
598,4,1,2,3,4,3,6,6,6,2,1,6,6,6,3
599,5,4,4,5,4,4,6,6,3,4,4,5,6,6,4
600,6,3,3,4,4,4,4,4,3,4,4,5,6,4,4
601,6,6,4,4,5,3,5,4,5,6,3,4,6,6,5
602,6,3,4,4,5,4,6,6,6,6,6,6,6,6,4
603,4,3,3,5,5,5,5,5,6,5,5,5,6,6,5
604,6,6,6,5,4,5,6,6,5,6,6,6,6,6,5
605,6,4,4,5,5,4,4,4,6,6,6,5,6,5,0
606,5,3,3,5,4,5,4,4,4,5,6,5,6,4,5
607,3,2,2,5,5,5,6,5,5,6,6,5,6,6,3
608,6,4,6,4,4,3,4,4,5,6,6,6,6,6,4
609,3,2,3,3,3,3,3,3,4,4,5,4,6,4,3
610,0,6,6,3,3,3,6,6,4,6,6,4,6,6,3
611,4,4,3,3,4,4,6,6,6,3,6,6,6,6,3
612,6,0,2,4,3,3,6,3,6,4,0,6,6,6,3
613,3,4,3,5,5,0,3,3,5,5,5,5,6,5,4
614,3,4,4,4,5,4,5,5,6,6,6,6,6,6,4
615,4,4,3,3,4,4,6,6,4,3,3,4,6,6,3
616,5,3,4,5,5,5,3,3,5,5,5,5,5,5,0
617,2,4,4,4,4,4,5,4,6,5,4,6,4,0,5
618,3,3,3,3,4,3,3,3,6,4,3,6,4,6,3
619,4,3,2,4,4,3,6,6,5,4,6,6,6,6,4
620,3,4,3,3,4,4,3,3,3,4,3,3,3,3,0
621,3,4,3,4,4,4,5,5,5,6,6,6,6,6,5
622,4,3,2,5,5,4,6,6,4,4,3,4,3,6,4
623,4,2,3,5,5,5,5,5,4,5,5,5,5,5,3
624,6,3,3,4,4,3,6,6,4,6,6,6,6,6,4
625,6,3,5,5,5,5,5,5,5,5,5,5,5,5,4
626,5,6,6,6,5,6,6,6,5,0,0,0,0,0,5
627,2,3,3,2,2,3,3,3,3,2,3,3,6,2,3
628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,5,4,4,5,5,5,5,5,5,5,4,6,6,6,5
630,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5
631,3,3,4,5,5,5,6,6,3,4,6,3,6,4,4
632,4,3,3,3,4,3,4,4,6,4,6,4,6,3,4
633,6,4,2,5,3,3,3,0,5,6,6,6,6,6,3
634,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
635,4,3,4,5,5,3,3,3,4,4,6,3,6,3,4
636,6,4,6,1,1,1,6,6,6,0,0,3,0,0,3
637,4,2,2,3,3,2,3,3,3,2,3,3,3,3,3
638,5,4,3,3,3,3,3,3,4,3,6,4,6,2,4
639,5,4,4,4,4,3,3,3,4,0,0,5,0,5,5
640,3,4,3,5,4,4,4,4,5,3,6,3,6,5,4
641,3,3,3,3,3,4,4,4,3,6,6,6,6,6,6
642,6,3,3,4,4,4,6,4,4,2,6,4,6,3,3
643,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
644,3,4,3,3,3,3,3,3,4,5,6,4,6,3,3
645,6,3,3,4,4,4,6,6,4,5,6,6,6,3,4
646,6,3,3,2,3,3,6,6,3,3,6,4,6,3,3
647,2,2,2,4,4,4,6,6,4,3,6,4,6,3,3
648,4,3,3,4,5,3,6,6,6,4,6,4,6,6,4
649,5,4,6,5,5,5,5,6,6,6,3,6,6,6,6
650,3,3,4,3,4,2,2,2,3,6,6,6,6,6,4
651,6,6,6,3,3,3,6,6,1,6,6,6,6,6,3
652,4,6,4,6,5,5,6,6,5,6,6,6,6,6,3
653,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
654,5,5,5,4,5,5,5,5,5,4,6,5,6,4,4
655,3,2,2,3,3,3,6,6,3,3,6,6,6,6,3
656,3,3,4,3,3,3,3,3,3,6,6,6,6,6,3
657,4,6,6,6,4,4,3,3,5,6,6,6,6,6,5
658,4,3,4,4,4,4,4,4,3,4,6,4,6,6,4
659,4,4,4,4,5,4,4,4,4,4,6,4,6,4,4
660,4,4,4,4,4,4,4,4,3,4,3,6,6,6,4
661,4,4,4,3,3,4,3,3,3,2,4,4,3,2,4
662,4,3,3,5,5,5,5,5,5,5,5,5,5,5,4
663,0,2,6,3,3,3,3,3,3,0,0,3,0,0,3
664,4,4,4,4,4,4,4,4,5,6,6,6,6,6,4
665,4,4,3,3,4,4,4,4,5,4,4,6,6,6,4
666,3,4,4,4,5,4,6,6,6,4,6,6,6,6,3
667,6,4,3,5,5,5,6,6,5,5,6,6,6,6,5
668,4,3,3,4,4,4,6,6,6,6,6,6,6,6,3
669,4,6,6,4,4,4,6,6,6,3,6,2,6,6,0
670,3,2,3,2,4,3,3,3,3,2,2,5,6,4,3
671,6,6,3,3,5,5,6,5,6,6,6,6,6,6,4
672,6,4,6,4,5,4,6,6,6,5,6,5,6,5,0
673,4,5,5,5,5,5,6,5,6,4,6,5,6,6,5
674,4,4,3,4,6,6,6,6,1,5,6,6,6,6,4
675,5,5,5,5,5,6,6,6,5,5,6,6,6,6,5
676,4,4,4,4,4,4,3,3,6,5,5,5,6,5,4
677,6,4,2,3,3,3,6,6,6,1,6,3,6,1,2
678,3,3,4,4,4,4,3,3,4,4,4,4,3,3,4
679,4,4,5,5,6,5,6,6,5,5,6,6,6,6,5
680,4,2,2,4,4,5,5,5,3,6,6,6,6,6,3
681,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4
682,5,6,4,5,5,5,6,6,6,5,5,6,6,3,5
683,0,4,4,4,6,4,2,4,6,3,6,3,6,4,4
684,4,4,0,4,4,4,6,6,3,4,6,4,6,4,4
685,5,4,4,5,5,5,4,4,6,6,4,3,6,6,5
686,4,4,4,3,6,3,6,6,6,6,6,6,6,6,4
687,4,4,4,4,4,3,6,6,6,6,6,6,6,6,4
688,5,5,4,4,4,5,5,5,5,4,4,4,6,4,4
689,6,3,2,4,3,3,3,3,5,3,6,3,6,6,3
690,5,5,5,5,5,5,6,6,4,4,6,4,6,2,4
691,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3
692,4,4,5,4,4,3,4,4,4,4,3,4,4,4,4
693,4,6,6,4,6,4,4,4,4,4,4,4,4,4,4
694,3,3,4,4,3,3,3,3,5,4,6,4,6,4,4
695,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3
696,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
697,4,3,3,3,3,3,3,3,6,3,3,3,6,6,3
698,3,3,2,3,4,4,4,4,5,5,5,4,6,5,4
699,3,3,3,4,4,4,4,4,5,3,6,3,6,2,3
700,3,3,3,3,3,3,6,6,6,4,6,6,6,6,3
701,5,4,4,5,4,4,4,4,5,6,6,5,6,6,4
702,3,6,4,5,4,5,5,5,5,4,6,4,4,6,4
703,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5
704,4,6,6,4,4,4,6,6,6,4,4,5,6,6,4
705,0,3,3,4,4,4,0,0,2,0,0,0,0,0,4
706,4,3,3,3,4,4,3,3,4,3,6,3,6,2,3
707,5,5,4,5,5,5,5,5,5,5,4,5,6,5,5
708,3,3,3,3,3,5,6,6,5,1,6,4,6,1,4
709,5,4,4,3,5,4,6,3,6,6,6,3,6,6,4
710,4,4,4,2,2,3,3,3,1,3,6,2,6,3,2
711,5,3,3,5,5,5,5,5,5,5,6,6,6,6,4
712,4,4,4,3,3,3,3,3,4,2,6,4,6,4,4
713,3,5,4,4,4,3,3,6,4,4,6,4,6,3,4
714,5,4,4,4,5,4,6,5,4,4,6,4,6,4,4
715,5,3,4,5,5,5,6,6,1,4,4,4,3,3,4
716,6,6,6,5,5,5,6,6,5,6,6,6,6,6,4
717,6,4,3,4,3,2,6,6,6,6,5,6,6,6,4
718,5,5,6,4,5,4,6,5,4,5,4,6,6,6,4
719,6,4,4,5,5,5,6,5,5,6,6,6,6,5,5
720,6,5,6,4,2,4,6,6,6,5,6,6,6,5,5
721,0,6,6,4,4,4,4,4,4,6,6,4,6,5,4
722,4,3,2,4,4,4,4,4,4,5,5,5,6,5,4
723,6,4,4,5,5,5,5,5,5,5,5,5,5,5,5
724,4,6,3,3,4,3,4,4,4,4,6,5,6,5,4
725,5,4,4,5,5,5,6,6,5,5,6,6,6,6,5
726,4,2,2,4,4,4,6,6,4,4,2,6,3,6,3
727,4,3,3,4,4,4,4,4,6,4,6,4,6,6,4
728,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5
729,3,6,6,3,3,3,6,6,6,3,3,6,6,6,3
730,0,4,0,0,4,5,0,0,0,0,0,0,0,0,6
731,3,4,2,5,4,4,6,6,6,6,6,5,6,2,4
732,0,4,3,5,4,4,6,6,4,4,6,6,6,6,4
733,3,4,3,4,4,4,0,4,5,6,6,6,6,6,4
734,6,3,3,4,4,4,3,3,6,4,4,4,6,4,4
735,3,3,3,4,4,4,6,6,4,3,4,4,3,6,4
736,4,4,4,4,4,4,3,3,4,5,4,4,4,4,4
737,4,4,4,5,5,5,4,4,2,4,4,5,6,5,4
738,3,3,3,3,3,3,6,6,6,3,3,6,3,6,4
739,6,4,3,4,4,4,4,4,6,4,6,4,6,4,4
740,3,3,2,3,4,4,1,0,6,4,4,4,3,6,4
741,4,4,5,4,5,5,4,4,4,5,5,4,5,4,5
742,6,4,4,4,4,4,4,4,6,4,4,6,6,4,4
743,6,4,3,3,3,2,6,2,4,6,6,6,6,6,3
744,6,6,6,4,4,4,6,6,4,6,6,5,6,6,4
745,5,5,5,5,5,5,5,5,2,5,5,6,5,6,5
746,6,4,6,4,0,0,0,0,0,4,6,5,6,5,4
747,3,2,3,4,4,4,4,4,4,6,6,4,6,6,4
748,5,4,5,5,5,5,4,4,5,5,5,5,5,5,5
749,5,5,5,5,5,5,4,4,5,5,5,5,6,5,5
750,3,2,4,5,4,4,4,4,6,4,4,5,4,6,4
751,4,4,3,5,5,5,5,5,1,4,4,5,6,4,4
752,6,3,3,4,5,5,5,5,5,5,6,6,6,5,5
753,6,2,2,4,4,3,5,5,5,6,6,6,6,6,4
754,2,1,3,3,3,3,2,2,6,3,6,3,6,3,2
755,6,6,6,3,6,3,6,6,3,2,6,6,6,6,3
756,3,2,3,4,4,4,6,6,3,4,3,6,6,6,3
757,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5
758,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
759,4,3,4,3,3,4,4,4,5,3,3,3,3,6,4
760,5,4,5,4,5,5,5,5,5,4,4,4,4,4,4
761,3,5,5,5,5,5,4,4,4,4,4,4,4,4,3
762,4,4,4,4,4,4,4,4,4,3,6,6,6,6,4
763,4,4,4,5,4,4,6,6,6,6,6,5,6,6,4
764,4,4,4,4,4,4,6,6,2,4,4,4,6,6,4
765,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
766,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0
767,5,4,4,5,6,4,6,6,6,6,6,6,6,6,5
768,4,4,4,5,4,4,4,4,6,4,4,5,3,6,4
769,6,4,4,5,6,5,6,6,6,6,6,6,6,6,4
770,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5
771,3,4,4,2,3,3,6,6,3,4,3,6,6,6,4
772,5,6,3,4,2,3,6,6,4,4,4,6,4,6,3
773,4,4,3,4,4,4,4,4,4,4,6,4,6,6,4
774,3,3,3,3,3,3,3,3,2,3,3,3,3,6,3
775,5,4,4,4,4,4,6,6,4,3,4,4,4,6,4
776,4,3,3,3,3,3,3,3,3,2,2,4,3,2,4
777,3,3,3,3,4,4,6,6,4,6,6,6,6,6,4
778,2,3,3,2,2,3,6,6,5,1,2,2,2,2,4
779,4,4,4,5,4,5,4,4,4,5,4,6,6,6,4
780,5,0,0,4,5,5,5,5,0,0,0,0,0,0,5
781,6,3,4,5,5,5,6,6,5,4,6,5,6,5,4
782,4,3,3,4,4,4,6,6,4,4,4,6,6,6,4
783,2,2,3,3,4,4,6,6,6,6,6,6,6,6,3
784,3,2,4,5,5,5,5,5,5,4,6,5,6,5,3
785,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4
786,6,4,4,4,4,4,4,4,6,6,6,6,6,6,4
787,5,4,4,4,4,3,3,3,3,5,4,6,6,6,4
788,4,4,4,4,4,4,6,6,6,4,4,6,6,6,4
789,3,6,2,4,6,6,6,6,5,6,6,6,6,6,3
790,5,4,4,4,4,4,4,4,3,4,4,6,6,6,4
791,3,1,1,1,3,1,3,2,3,3,3,6,0,0,3
792,4,3,3,3,4,4,6,6,3,4,6,4,6,3,3
793,4,4,3,5,5,5,5,5,5,5,6,6,6,6,4
794,3,2,2,3,3,3,3,3,6,4,6,6,6,6,3
795,3,3,2,3,3,3,3,3,4,6,6,6,6,3,3
796,5,5,0,5,5,4,0,0,0,0,0,5,0,0,5
797,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
798,5,4,4,3,3,2,6,6,5,2,6,2,6,4,4
799,3,4,4,5,4,4,5,5,1,4,6,4,6,6,3
800,5,4,4,5,5,5,6,5,5,5,1,6,6,6,5
801,5,5,4,4,4,4,4,4,4,4,6,4,6,6,5
802,5,3,6,5,3,4,6,6,5,4,6,4,6,3,4
803,4,3,3,4,4,4,6,6,5,4,6,5,6,4,4
804,4,4,5,5,5,5,6,6,5,6,6,6,6,6,5
805,3,3,4,4,4,4,6,6,6,6,6,6,6,6,4
806,6,6,6,5,5,5,5,5,6,6,6,6,6,6,5
807,3,4,4,3,6,2,6,6,6,6,6,6,6,6,4
808,3,2,2,2,3,3,6,6,6,6,6,5,6,6,3
809,4,4,3,0,5,4,6,6,2,6,6,6,6,6,4
810,5,4,3,4,4,5,4,4,4,3,4,5,6,5,5
811,5,6,3,4,4,4,6,6,4,4,6,6,6,6,4
812,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
813,4,4,4,4,4,4,6,6,5,4,4,6,6,6,4
814,4,4,3,3,3,3,3,3,2,3,6,4,6,6,4
815,5,3,6,4,4,4,6,6,3,4,6,4,6,6,4
816,5,4,4,5,5,5,6,6,3,5,6,5,6,4,4
817,5,4,4,5,5,5,6,6,4,5,4,6,6,6,5
818,4,4,4,4,4,4,6,6,5,3,6,6,6,6,4
819,5,4,4,3,3,3,6,6,6,3,6,3,6,4,4
820,3,3,4,4,4,4,3,3,4,2,6,3,6,6,3
821,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
822,4,4,4,5,5,4,4,6,4,4,6,4,6,6,4
823,4,4,4,5,4,4,6,5,6,6,6,6,6,6,4
824,4,6,4,3,4,4,6,6,2,6,6,6,6,6,3
825,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
826,4,2,2,3,3,3,3,3,6,0,0,0,0,0,3
827,6,3,2,3,3,2,3,3,3,6,6,3,6,6,3
828,4,4,3,4,3,4,4,3,3,5,4,5,4,4,4
829,3,3,3,3,3,3,3,3,2,6,6,3,6,3,3
830,4,4,4,3,3,2,6,6,4,6,6,6,6,6,4
831,6,4,6,5,5,4,6,6,3,6,6,6,6,6,4
832,4,3,3,2,3,3,6,6,1,6,6,6,6,6,3
833,3,3,3,3,4,4,3,3,5,6,6,5,6,6,3
834,6,4,4,4,4,5,4,4,5,6,6,6,6,6,4
835,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
836,3,5,5,5,5,5,6,6,6,6,6,6,6,6,5
837,5,4,4,4,4,3,3,3,2,2,4,3,4,4,5
838,4,3,4,0,0,4,0,0,4,3,4,6,6,0,4
839,6,4,6,3,4,4,4,4,3,6,6,2,6,6,4
840,3,6,3,3,3,3,3,3,3,6,6,6,6,6,3
841,4,3,3,4,4,3,3,3,1,3,3,3,3,3,4
842,3,4,6,4,4,6,6,6,3,3,6,6,6,4,4
843,4,4,6,5,4,5,5,5,5,6,6,6,6,6,4
844,5,4,4,5,4,4,6,6,6,0,0,0,0,0,0
845,4,5,5,5,4,4,4,6,3,4,3,3,6,6,4
846,4,4,4,5,5,0,0,4,3,4,0,0,0,0,4
847,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3
848,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
849,2,4,3,4,4,4,4,4,5,5,5,5,6,5,4
850,6,6,6,3,6,3,6,6,3,6,6,6,6,6,4
851,6,3,6,3,4,6,6,6,4,6,6,4,6,4,6
852,3,3,3,3,4,4,6,6,1,3,4,5,6,3,4
853,6,3,3,3,4,3,6,6,6,4,6,4,6,4,3
854,5,3,4,5,5,5,5,5,5,5,6,5,6,5,4
855,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0
856,6,6,3,4,4,3,6,6,4,3,6,4,6,2,3
857,6,4,6,5,5,5,6,6,6,5,6,6,6,6,5
858,5,3,3,4,3,3,6,6,6,5,6,6,6,6,4
859,2,4,3,2,3,3,3,3,2,2,0,0,0,0,4
860,4,4,4,4,4,4,4,4,5,4,6,4,6,0,4
861,5,5,5,5,5,3,4,4,6,2,2,2,6,6,4
862,0,0,0,0,0,0,0,0,4,4,0,0,0,2,3
863,6,6,6,3,4,4,6,6,6,4,6,6,6,6,3
864,3,6,6,3,2,3,3,3,6,3,1,0,6,4,3
865,2,6,3,3,3,3,6,3,2,6,6,4,6,6,3
