,2010,2011,2012,2013,2014,2015,2016,2017
141,6,4,6,6,6.0,6.0,4.0,6.0
142,6,5,6,6,6.0,6.0,4.0,6.0
143,6,0,6,0,6.0,0.0,5.0,6.0
144,6,4,6,6,2.0,0.0,0.0,6.0
145,6,5,6,6,6.0,4.0,4.0,0.0
146,6,6,3,6,3.0,6.0,4.0,5.0
147,4,6,6,6,3.0,5.0,6.0,5.0
148,6,6,6,3,6.0,6.0,5.0,6.0
149,6,6,6,6,6.0,6.0,3.0,6.0
150,4,6,6,0,3.0,6.0,6.0,6.0
151,6,4,6,0,6.0,6.0,3.0,6.0
152,5,6,6,6,6.0,6.0,4.0,6.0
153,6,4,6,6,6.0,3.0,6.0,6.0
154,6,6,6,6,4.0,6.0,5.0,6.0
155,4,0,6,6,3.0,6.0,4.0,6.0
156,6,4,6,6,6.0,6.0,6.0,6.0
157,6,5,6,6,3.0,6.0,6.0,5.0
158,4,5,6,6,6.0,6.0,6.0,6.0
159,6,6,6,6,6.0,4.0,6.0,6.0
160,0,6,0,6,3.0,6.0,6.0,6.0
161,5,4,6,6,6.0,6.0,3.0,5.0
162,6,5,6,6,6.0,6.0,4.0,6.0
163,6,4,6,6,6.0,5.0,6.0,6.0
164,6,6,6,6,4.0,6.0,4.0,6.0
165,6,3,6,5,6.0,6.0,6.0,5.0
166,6,6,6,0,4.0,6.0,6.0,6.0
167,6,6,6,6,6.0,6.0,6.0,0.0
168,6,6,6,6,4.0,4.0,6.0,6.0
169,6,6,6,6,3.0,6.0,6.0,6.0
170,6,6,3,4,4.0,6.0,6.0,5.0
171,6,6,6,6,6.0,4.0,6.0,6.0
172,6,4,6,6,6.0,3.0,3.0,6.0
173,3,6,6,6,6.0,6.0,3.0,6.0
174,6,6,6,4,4.0,6.0,6.0,6.0
175,2,6,6,6,6.0,4.0,2.0,6.0
176,6,6,6,6,6.0,6.0,6.0,5.0
177,6,6,6,6,6.0,0.0,6.0,6.0
178,6,3,6,5,6.0,6.0,5.0,0.0
179,6,6,4,6,6.0,6.0,6.0,6.0
180,3,6,6,6,4.0,6.0,6.0,6.0
181,6,0,6,6,2.0,6.0,6.0,6.0
182,6,6,6,6,6.0,6.0,6.0,5.0
183,0,5,6,6,6.0,6.0,6.0,4.0
184,6,6,3,6,6.0,6.0,6.0,3.0
185,0,3,0,5,5.0,6.0,5.0,6.0
186,4,6,6,6,1.0,0.0,6.0,6.0
187,3,6,6,0,4.0,6.0,6.0,6.0
188,6,6,6,6,5.0,6.0,6.0,5.0
189,6,6,6,6,2.0,6.0,6.0,6.0
190,6,6,0,6,6.0,6.0,6.0,6.0
191,6,5,6,6,6.0,2.0,6.0,6.0
192,6,6,6,6,6.0,6.0,6.0,6.0
193,6,6,6,6,6.0,3.0,5.0,6.0
194,4,4,6,6,6.0,0.0,6.0,6.0
195,6,6,6,6,3.0,4.0,6.0,6.0
196,6,4,0,6,2.0,6.0,6.0,6.0
197,6,6,6,6,0.0,6.0,4.0,6.0
198,6,6,6,5,0.0,0.0,6.0,6.0
199,0,6,5,6,6.0,6.0,6.0,6.0
200,6,6,6,3,3.0,4.0,6.0,5.0
201,4,6,5,6,5.0,4.0,6.0,6.0
202,4,6,6,6,4.0,5.0,6.0,6.0
203,6,6,6,6,6.0,6.0,5.0,6.0
204,6,6,6,6,6.0,4.0,6.0,6.0
205,3,6,6,6,6.0,6.0,6.0,6.0
206,6,6,6,6,6.0,2.0,6.0,6.0
207,6,6,6,6,4.0,6.0,6.0,5.0
208,6,6,6,6,6.0,5.0,5.0,6.0
209,6,4,0,0,6.0,5.0,6.0,6.0
210,6,6,6,3,6.0,6.0,6.0,6.0
211,6,6,4,6,5.0,2.0,5.0,6.0
212,5,4,6,6,6.0,4.0,6.0,6.0
213,6,6,6,6,6.0,6.0,6.0,6.0
214,6,4,6,6,6.0,6.0,6.0,3.0
215,6,6,6,6,6.0,6.0,6.0,6.0
216,6,5,0,6,4.0,6.0,6.0,6.0
217,6,6,5,6,6.0,6.0,6.0,6.0
218,6,3,6,6,6.0,6.0,6.0,6.0
219,6,6,6,6,6.0,3.0,6.0,4.0
220,5,6,5,0,3.0,6.0,6.0,6.0
221,4,5,6,6,6.0,3.0,5.0,4.0
222,6,6,6,3,5.0,6.0,3.0,5.0
223,6,6,6,6,0.0,0.0,6.0,6.0
224,6,6,6,4,6.0,6.0,6.0,3.0
225,3,6,6,6,3.0,4.0,6.0,3.0
226,3,4,6,6,5.0,6.0,6.0,4.0
227,6,3,5,6,6.0,5.0,4.0,6.0
228,6,6,6,6,6.0,6.0,6.0,5.0
229,6,6,6,6,6.0,6.0,6.0,6.0
230,6,6,6,5,0.0,4.0,6.0,6.0
231,6,6,0,6,3.0,6.0,6.0,6.0
232,6,6,6,6,6.0,0.0,4.0,2.0
233,6,6,6,6,6.0,6.0,6.0,6.0
234,6,3,0,6,6.0,6.0,6.0,6.0
235,5,6,6,4,6.0,0.0,5.0,6.0
236,6,6,0,6,6.0,0.0,6.0,3.0
237,6,6,0,6,6.0,0.0,0.0,6.0
238,3,4,4,6,3.0,4.0,4.0,4.0
239,6,2,4,6,6.0,3.0,4.0,3.0
240,6,6,6,6,6.0,6.0,4.0,6.0
241,6,3,5,3,6.0,6.0,6.0,6.0
242,6,6,6,6,4.0,6.0,6.0,3.0
243,6,5,0,5,6.0,6.0,4.0,6.0
244,2,6,6,6,6.0,6.0,4.0,6.0
245,0,5,6,6,6.0,6.0,6.0,5.0
246,6,6,4,6,3.0,6.0,5.0,6.0
247,3,6,6,6,6.0,6.0,4.0,5.0
248,6,6,0,6,3.0,6.0,4.0,2.0
249,6,6,6,6,6.0,5.0,6.0,6.0
250,6,6,0,6,4.0,0.0,6.0,6.0
251,6,6,6,6,6.0,6.0,4.0,5.0
252,6,6,6,6,6.0,6.0,6.0,0.0
253,6,6,6,0,6.0,6.0,4.0,6.0
254,3,6,6,5,6.0,6.0,5.0,0.0
255,6,6,6,5,6.0,6.0,6.0,4.0
256,3,6,6,4,6.0,6.0,6.0,6.0
257,6,6,6,6,5.0,6.0,6.0,5.0
258,6,6,0,6,5.0,4.0,5.0,0.0
259,6,6,6,6,6.0,6.0,6.0,0.0
260,5,6,0,6,6.0,6.0,6.0,6.0
261,4,3,6,6,0.0,6.0,6.0,6.0
262,4,6,6,4,6.0,6.0,5.0,5.0
263,6,6,6,6,6.0,6.0,4.0,4.0
264,4,6,6,6,6.0,0.0,6.0,6.0
265,6,6,6,4,6.0,6.0,6.0,6.0
266,6,6,6,6,6.0,4.0,5.0,6.0
267,6,0,6,6,6.0,6.0,6.0,6.0
268,5,6,4,6,6.0,6.0,5.0,3.0
269,6,6,0,6,0.0,4.0,6.0,5.0
270,0,0,5,6,6.0,5.0,6.0,4.0
271,3,0,6,6,6.0,0.0,6.0,5.0
272,5,0,6,6,3.0,6.0,6.0,6.0
273,6,6,6,6,6.0,4.0,6.0,5.0
274,6,6,6,6,6.0,0.0,5.0,4.0
275,6,6,6,6,3.0,6.0,4.0,6.0
276,6,6,6,6,6.0,6.0,6.0,5.0
277,6,6,6,4,6.0,6.0,3.0,5.0
278,6,6,6,6,6.0,6.0,6.0,5.0
279,5,6,6,6,6.0,6.0,4.0,6.0
280,6,6,6,6,4.0,6.0,6.0,0.0
281,6,4,6,6,4.0,6.0,6.0,4.0
282,6,6,5,6,6.0,6.0,4.0,0.0
283,4,0,6,0,6.0,6.0,6.0,0.0
284,6,0,6,6,3.0,4.0,4.0,6.0
285,6,6,6,6,3.0,4.0,5.0,6.0
286,6,6,6,5,6.0,3.0,6.0,4.0
287,0,6,6,6,0.0,6.0,6.0,0.0
288,6,6,6,6,6.0,6.0,6.0,0.0
289,6,6,6,6,6.0,6.0,6.0,4.0
290,4,6,6,6,6.0,6.0,6.0,6.0
291,6,6,6,6,5.0,6.0,4.0,5.0
292,0,6,6,6,6.0,6.0,6.0,6.0
293,6,6,6,3,6.0,4.0,6.0,5.0
294,4,6,6,6,4.0,6.0,6.0,6.0
295,6,6,0,3,5.0,6.0,6.0,0.0
296,4,6,0,6,5.0,3.0,5.0,4.0
297,6,6,0,4,6.0,6.0,6.0,4.0
298,6,6,6,6,6.0,0.0,6.0,6.0
299,6,0,6,6,6.0,0.0,3.0,6.0
300,5,6,0,6,6.0,4.0,6.0,6.0
301,0,6,0,4,6.0,6.0,6.0,0.0
302,6,3,6,0,6.0,6.0,6.0,6.0
303,6,6,6,5,4.0,6.0,6.0,6.0
304,5,6,6,6,4.0,6.0,5.0,6.0
305,3,6,6,6,4.0,6.0,6.0,6.0
306,5,6,6,6,6.0,6.0,0.0,6.0
307,6,5,6,6,4.0,6.0,6.0,6.0
308,6,6,6,6,4.0,3.0,5.0,5.0
309,0,6,6,6,4.0,4.0,5.0,6.0
310,0,6,6,6,6.0,6.0,6.0,6.0
311,6,3,4,6,6.0,4.0,3.0,6.0
312,0,6,6,4,6.0,0.0,6.0,3.0
313,6,6,6,6,6.0,6.0,6.0,6.0
314,6,6,6,6,6.0,0.0,0.0,6.0
315,6,6,6,6,4.0,6.0,6.0,6.0
316,6,6,6,3,6.0,6.0,3.0,6.0
317,6,6,6,6,0.0,4.0,6.0,6.0
318,4,6,6,6,6.0,6.0,6.0,6.0
319,6,4,6,6,6.0,5.0,6.0,5.0
320,6,6,6,6,6.0,6.0,6.0,5.0
321,6,6,6,4,6.0,6.0,6.0,5.0
322,6,6,6,3,6.0,6.0,6.0,6.0
323,6,4,0,6,6.0,6.0,6.0,6.0
324,0,4,6,6,3.0,4.0,5.0,6.0
325,6,6,6,4,4.0,6.0,4.0,6.0
326,6,1,6,6,6.0,6.0,6.0,4.0
327,6,3,6,4,6.0,6.0,6.0,6.0
328,3,6,6,0,5.0,6.0,3.0,3.0
329,6,3,6,6,6.0,3.0,4.0,4.0
330,6,6,4,6,5.0,5.0,6.0,4.0
331,6,6,6,6,6.0,6.0,6.0,6.0
332,6,6,6,6,6.0,6.0,4.0,0.0
333,4,5,6,6,6.0,4.0,5.0,5.0
334,6,4,6,6,4.0,6.0,4.0,4.0
335,6,6,6,6,6.0,6.0,6.0,6.0
336,6,6,6,6,6.0,3.0,6.0,6.0
337,6,6,6,3,6.0,6.0,6.0,3.0
338,6,6,6,6,6.0,6.0,6.0,0.0
339,6,3,6,6,6.0,3.0,4.0,6.0
340,6,6,0,6,6.0,6.0,6.0,6.0
341,3,6,6,6,6.0,6.0,4.0,6.0
342,6,3,6,4,6.0,4.0,6.0,6.0
343,6,6,6,6,6.0,0.0,6.0,4.0
344,0,6,5,6,5.0,6.0,4.0,6.0
345,6,6,6,6,6.0,6.0,6.0,6.0
346,6,6,6,6,5.0,4.0,5.0,0.0
347,0,4,6,6,4.0,6.0,6.0,5.0
348,6,4,6,4,6.0,6.0,4.0,4.0
349,0,6,6,6,6.0,6.0,6.0,6.0
350,6,6,0,6,6.0,3.0,6.0,6.0
351,6,6,6,6,6.0,3.0,3.0,6.0
352,6,6,6,6,6.0,3.0,5.0,6.0
353,4,6,6,6,4.0,0.0,5.0,6.0
354,3,6,6,6,3.0,5.0,6.0,2.0
355,6,6,6,4,6.0,6.0,6.0,6.0
356,6,6,0,0,3.0,5.0,6.0,6.0
357,4,6,6,3,6.0,2.0,6.0,4.0
358,6,6,6,6,3.0,6.0,5.0,4.0
359,4,6,6,5,4.0,6.0,0.0,5.0
360,6,6,3,6,3.0,4.0,6.0,5.0
361,6,6,6,6,6.0,6.0,5.0,6.0
362,6,6,0,6,6.0,3.0,6.0,6.0
363,6,5,6,6,6.0,0.0,6.0,6.0
364,6,6,5,6,6.0,6.0,6.0,6.0
365,6,6,6,4,6.0,1.0,6.0,6.0
366,6,0,6,6,6.0,5.0,6.0,6.0
367,6,6,6,6,3.0,0.0,5.0,4.0
368,6,5,6,6,6.0,6.0,6.0,6.0
369,6,6,6,6,5.0,4.0,6.0,6.0
370,6,4,5,4,6.0,6.0,6.0,4.0
371,0,3,4,5,6.0,3.0,6.0,4.0
372,6,6,5,6,5.0,6.0,6.0,3.0
373,6,3,6,6,4.0,6.0,4.0,6.0
374,3,2,3,5,6.0,6.0,6.0,6.0
375,6,3,6,6,6.0,6.0,6.0,6.0
376,0,6,6,4,6.0,6.0,6.0,3.0
377,6,0,6,6,6.0,3.0,6.0,1.0
378,5,0,3,6,6.0,6.0,6.0,6.0
379,3,2,0,6,6.0,6.0,6.0,6.0
380,6,6,6,6,6.0,6.0,6.0,6.0
381,6,6,6,6,6.0,6.0,3.0,6.0
382,6,0,6,6,6.0,6.0,6.0,6.0
383,6,3,6,3,6.0,6.0,6.0,6.0
384,6,5,6,6,6.0,6.0,6.0,6.0
385,6,4,6,6,6.0,0.0,3.0,6.0
386,6,4,6,6,6.0,3.0,6.0,6.0
387,6,6,0,5,6.0,6.0,6.0,3.0
388,6,6,0,5,6.0,6.0,5.0,6.0
389,6,6,6,0,6.0,6.0,6.0,6.0
390,6,6,6,6,5.0,6.0,6.0,0.0
391,6,6,6,6,0.0,3.0,6.0,6.0
392,6,6,6,4,6.0,0.0,6.0,5.0
393,6,5,6,6,6.0,6.0,5.0,4.0
394,6,3,3,6,5.0,6.0,2.0,3.0
395,6,6,6,0,6.0,6.0,4.0,4.0
396,6,3,6,3,3.0,6.0,6.0,5.0
397,6,6,6,0,0.0,6.0,6.0,6.0
398,6,5,6,6,6.0,6.0,6.0,6.0
399,6,6,6,6,0.0,6.0,6.0,6.0
400,6,6,6,6,6.0,5.0,3.0,6.0
401,4,4,3,0,6.0,6.0,6.0,6.0
402,6,0,6,6,3.0,6.0,4.0,6.0
403,3,6,6,3,3.0,6.0,6.0,2.0
404,6,3,6,6,6.0,4.0,6.0,6.0
405,6,4,6,6,6.0,6.0,6.0,6.0
406,0,0,6,0,6.0,4.0,4.0,6.0
407,3,6,6,6,6.0,4.0,6.0,6.0
408,0,4,6,6,0.0,6.0,6.0,6.0
409,6,6,6,6,6.0,6.0,5.0,6.0
410,6,5,6,6,0.0,6.0,6.0,6.0
411,4,6,6,6,6.0,5.0,6.0,6.0
412,6,6,6,6,4.0,4.0,6.0,6.0
413,4,6,6,6,6.0,6.0,6.0,6.0
414,4,5,6,6,4.0,6.0,4.0,6.0
415,4,6,6,6,6.0,6.0,5.0,4.0
416,6,6,6,6,6.0,3.0,6.0,6.0
417,0,6,6,6,6.0,0.0,6.0,6.0
418,6,3,6,6,6.0,5.0,6.0,6.0
419,6,5,6,4,3.0,6.0,5.0,6.0
420,6,0,6,0,1.0,6.0,6.0,4.0
421,3,5,6,4,5.0,5.0,6.0,6.0
422,0,3,6,6,6.0,6.0,6.0,6.0
423,6,0,6,6,0.0,6.0,6.0,6.0
424,0,5,6,6,6.0,6.0,4.0,3.0
425,5,6,6,6,6.0,0.0,6.0,5.0
426,0,5,6,0,4.0,6.0,4.0,0.0
427,6,6,6,6,4.0,6.0,6.0,2.0
428,6,3,6,6,6.0,6.0,4.0,3.0
429,6,6,6,6,3.0,5.0,6.0,6.0
430,6,6,6,4,6.0,6.0,6.0,6.0
431,6,6,6,6,6.0,2.0,6.0,2.0
432,4,6,3,0,6.0,0.0,6.0,3.0
433,6,6,6,0,6.0,4.0,6.0,6.0
434,6,6,6,0,6.0,4.0,6.0,6.0
435,2,5,6,6,5.0,5.0,6.0,4.0
436,0,4,6,0,5.0,3.0,6.0,6.0
437,6,5,6,0,5.0,6.0,6.0,6.0
438,6,5,3,6,6.0,6.0,6.0,6.0
439,6,4,6,6,6.0,6.0,6.0,6.0
440,6,6,6,6,6.0,6.0,6.0,6.0
441,6,4,6,6,6.0,0.0,6.0,6.0
442,6,6,3,6,6.0,4.0,0.0,6.0
443,6,6,6,6,6.0,6.0,6.0,6.0
444,6,3,6,6,3.0,6.0,3.0,6.0
445,5,4,6,6,6.0,6.0,6.0,6.0
446,0,6,6,6,6.0,6.0,3.0,6.0
447,6,5,6,6,6.0,6.0,6.0,4.0
448,6,6,0,6,3.0,6.0,4.0,6.0
449,6,6,0,6,0.0,6.0,2.0,2.0
450,6,6,0,6,6.0,6.0,6.0,6.0
451,6,6,6,4,6.0,6.0,4.0,6.0
452,6,6,6,6,6.0,6.0,6.0,6.0
453,3,6,6,6,6.0,5.0,6.0,4.0
454,6,6,6,0,6.0,6.0,6.0,2.0
455,6,6,5,6,6.0,6.0,6.0,6.0
456,4,2,6,6,0.0,6.0,6.0,6.0
457,6,3,5,6,4.0,3.0,4.0,6.0
458,6,6,0,6,6.0,3.0,5.0,6.0
459,0,6,6,6,6.0,6.0,3.0,5.0
460,4,3,5,6,6.0,6.0,6.0,1.0
461,6,6,6,6,6.0,6.0,6.0,0.0
462,6,6,0,6,6.0,5.0,6.0,4.0
463,6,3,6,6,6.0,5.0,6.0,6.0
464,0,6,5,6,6.0,6.0,6.0,5.0
465,4,6,2,3,6.0,6.0,4.0,6.0
466,6,6,0,6,6.0,6.0,6.0,6.0
467,6,0,6,5,6.0,6.0,6.0,4.0
468,6,6,6,0,0.0,6.0,6.0,6.0
469,6,5,6,6,5.0,6.0,6.0,6.0
470,6,6,6,6,6.0,6.0,6.0,6.0
471,6,6,6,6,6.0,6.0,6.0,6.0
472,6,6,6,6,1.0,3.0,6.0,6.0
473,6,5,6,6,1.0,6.0,6.0,3.0
474,6,6,6,0,5.0,6.0,6.0,5.0
475,3,6,6,6,0.0,2.0,6.0,6.0
476,6,6,6,6,4.0,6.0,4.0,5.0
477,6,6,6,6,6.0,6.0,6.0,6.0
478,6,5,6,6,6.0,6.0,6.0,6.0
479,5,6,6,6,6.0,6.0,6.0,6.0
480,6,0,6,4,4.0,4.0,6.0,6.0
481,6,0,5,4,6.0,6.0,5.0,5.0
482,6,4,6,5,6.0,6.0,6.0,4.0
483,6,6,0,6,6.0,6.0,5.0,6.0
484,6,1,6,3,0.0,3.0,6.0,4.0
485,6,3,6,6,6.0,6.0,5.0,1.0
486,6,6,6,4,0.0,4.0,6.0,6.0
487,6,5,5,6,5.0,3.0,6.0,6.0
488,0,0,6,6,6.0,6.0,6.0,2.0
489,6,5,6,3,6.0,4.0,6.0,6.0
490,6,6,6,6,6.0,4.0,4.0,6.0
491,5,6,6,0,4.0,6.0,5.0,3.0
492,6,6,6,6,6.0,2.0,6.0,3.0
493,6,6,6,6,6.0,6.0,6.0,6.0
494,6,6,6,6,6.0,5.0,6.0,0.0
495,6,0,6,6,6.0,0.0,4.0,6.0
496,6,6,6,0,6.0,5.0,6.0,6.0
497,6,6,6,6,5.0,6.0,5.0,6.0
498,6,6,6,6,0.0,5.0,6.0,6.0
499,5,6,6,6,6.0,6.0,6.0,3.0
500,6,6,6,6,3.0,5.0,6.0,6.0
501,6,4,5,6,3.0,6.0,6.0,6.0
502,6,6,3,6,3.0,0.0,6.0,4.0
503,6,0,6,6,6.0,3.0,4.0,6.0
504,6,5,6,5,6.0,4.0,6.0,2.0
505,6,6,6,6,6.0,6.0,6.0,3.0
506,3,0,6,5,6.0,3.0,0.0,4.0
507,6,6,6,6,6.0,0.0,6.0,6.0
508,6,6,6,6,3.0,6.0,5.0,6.0
509,6,6,6,0,6.0,6.0,6.0,6.0
510,6,6,6,5,6.0,2.0,3.0,3.0
511,0,6,6,1,6.0,6.0,6.0,4.0
512,0,6,6,6,6.0,5.0,6.0,5.0
513,6,6,6,3,6.0,6.0,6.0,4.0
514,6,6,6,6,6.0,0.0,6.0,4.0
515,0,6,0,6,6.0,6.0,6.0,6.0
516,1,6,6,4,6.0,0.0,4.0,5.0
517,4,6,6,3,6.0,6.0,6.0,0.0
518,6,6,6,0,6.0,4.0,5.0,0.0
519,6,6,6,5,6.0,6.0,3.0,6.0
520,5,6,6,6,6.0,6.0,4.0,6.0
521,6,6,6,6,6.0,0.0,6.0,4.0
522,6,6,6,6,6.0,5.0,3.0,3.0
523,3,6,0,4,6.0,6.0,6.0,6.0
524,3,6,6,6,6.0,3.0,6.0,6.0
525,6,6,4,6,6.0,4.0,6.0,6.0
526,6,6,5,6,6.0,6.0,6.0,6.0
527,6,6,6,6,6.0,6.0,4.0,6.0
528,6,6,6,6,5.0,6.0,6.0,3.0
529,6,6,6,6,4.0,6.0,6.0,6.0
530,6,6,6,6,6.0,6.0,4.0,5.0
531,6,6,0,6,6.0,5.0,6.0,6.0
532,6,6,6,6,5.0,6.0,6.0,6.0
533,3,6,6,3,6.0,6.0,6.0,6.0
534,6,6,4,5,4.0,6.0,6.0,6.0
535,6,6,0,0,6.0,6.0,6.0,5.0
